protIDs,surfaces,prot_lengths,surface_seq,frac_mod_beta_list,frac_mod_alfa_list,frac_exp_alfa_list,frac_k_minus_r,frac_neg,frac_charged,pos_minus_neg,iso_point,charge,aromatic_fracs,aromaticitys,weights,radius,instability,b_factor
P52643,15077.861537827826,315,47.86622710421532,0.26,0.3786407766990291,0.2815533980582524,0.018939393939393943,0.0004447887970615243,0.0008895775941230486,0.0,5.4203596115112305,-2.0740083814658603,0.009523809523809525,0.058823529411764705,5619.2595999999985,21.950246256438266,49.823529411764696,35.68744480784955
P52613,10780.420366457683,136,79.26779681218885,0.0,0.4098360655737705,0.4262295081967213,-0.00735294117647059,0.0009731833910034604,0.0019463667820069207,-1.0842021724855044e-19,6.197973823547363,-0.9692421356224301,0.0661764705882353,0.0661764705882353,16035.81689999999,31.25154779148089,38.375,0.7769804618117226
P52140,7070.942860764873,124,57.02373274810382,0.3055555555555556,0.3157894736842105,0.34210526315789475,-0.024193548387096774,0.0006503642039542143,0.0015608740894901144,0.0002601456815816859,6.638248634338379,-0.7247524482986449,0.07258064516129033,0.07258064516129031,13866.71259999998,13.459607848952704,24.701612903225797,0.7419631901840501
P52119,8095.046400292051,79,102.46894177584875,0.375,0.16666666666666666,0.5833333333333334,-0.01265822784810127,0.0017625380547989105,0.003204614645088928,-0.0003204614645088929,5.35306224822998,-2.1321965048882827,0.05063291139240506,0.05063291139240506,8767.866799999996,15.536238158458298,41.66075949367087,0.6448220064724921
P52107,5962.5163313024905,95,62.763329803184114,0.38461538461538464,0.0,0.0,0.010526315789473686,0.000554016620498615,0.00110803324099723,0.0,6.494843864440917,-0.46459190774183146,0.031578947368421054,0.031578947368421054,10393.643299999992,14.197561671133789,60.85578947368418,0.8318106995884769
P52102,5378.890811131196,81,66.40605939668143,0.4,0.35,0.45,0.06172839506172839,0.0018289894833104711,0.003200731595793324,-0.0004572473708276178,4.841795539855956,-7.82455643719895,0.04938271604938271,0.04938271604938271,9232.532800000003,12.762852717837559,61.03827160493825,27.381222570532916
P52096,8659.219584568125,126,68.72396495688989,0.45,0.23809523809523808,0.3333333333333333,-0.015873015873015872,0.001070798689846309,0.0019526329050138572,-0.0001889644746787605,5.129002952575683,-6.803050378198982,0.12698412698412698,0.12698412698412698,14364.029099999976,15.693376808094053,54.02706349206349,0.6803834808259602
P52006,8563.789187185215,141,60.73609352613628,0.3333333333333333,0.41379310344827586,0.20689655172413793,-0.03546099290780142,0.001156883456566571,0.0020119712288114277,-0.0003017956843217142,4.913185310363769,-6.401916567291526,0.09219858156028368,0.09219858156028368,16370.531199999994,15.554643104729665,51.93262411347517,0.8535534317984359
P51025,11642.843167088733,273,42.6477771688232,0.21875,0.2761904761904762,0.19047619047619047,0.010989010989010992,0.0003622750875498128,0.0007648029626051604,4.02527875055348e-05,5.810900306701661,-7.196722544365745,0.12087912087912088,0.1208791208791209,30876.423000000003,17.621675942266155,50.1323076923077,0.8544495412844038
P51020,13265.261407370199,336,39.47994466479226,0.058823529411764705,0.3105590062111801,0.2111801242236025,-0.020833333333333336,0.0003720238095238095,0.0007617630385487528,1.7715419501133825e-05,5.668689155578614,-10.004202332699187,0.05654761904761905,0.05654761904761905,36338.844800000006,18.737877429158537,29.563988095238084,0.9044444444444544
P50861,9250.26250755103,168,55.06108635447041,0.2222222222222222,0.3,0.275,0.023809523809523808,0.0006731859410430839,0.0014172335600907031,7.086167800453508e-05,6.076338386535644,-2.6612248938662972,0.06547619047619048,0.06547619047619047,18424.11349999998,15.826139768355752,38.939880952380946,21.345826893353966
P50465,11728.963809277722,253,46.35954074813329,0.2916666666666667,0.325,0.275,-0.028169014084507046,0.00046287112345434105,0.0010800326213934624,0.00015429037448478039,8.528603172302244,1.9371341482296902,0.023715415019762844,0.15000000000000002,4703.3683,20.024988052415694,43.64775,15.343094414236235
P49954,12245.809802129808,271,45.18749004475944,0.41935483870967744,0.2702702702702703,0.2972972972972973,0.08461538461538462,0.0007100591715976332,0.001775147928994083,0.00035502958579881666,6.571633338928222,-0.800387550418268,0.055350553505535055,0.10638297872340426,15783.812899999994,17.880317860959813,44.31631205673758,36.23891904539079
P47771,20081.816617498094,487,41.23576307494475,0.2,0.27319587628865977,0.19072164948453607,0.06776180698151951,0.00022768574307772095,0.00044693868085626706,-8.432805299174814e-06,5.633903694152831,-5.205279347968101,0.10472279260780287,0.10472279260780287,53000.671000000075,23.629287811822948,34.34457905544146,0.7701924619085748
P46891,13015.8504899206,262,49.67881866381909,0.14516129032258066,0.3473684210526316,0.2736842105263158,-0.03435114503816794,0.0004370374686789814,0.0009032107686032281,2.9135831245265394e-05,5.629583930969238,-10.005810053680069,0.07251908396946564,0.07251908396946566,29155.219500000007,18.341537171807015,33.262977099236636,0.7455724070450022
P46883,32476.996355649226,719,45.169675042627574,0.3615819209039548,0.3088235294117647,0.2647058823529412,0.036876355748373106,0.0002776196234725039,0.0005411229949040331,-1.4116252040974732e-05,5.39802188873291,-10.24229765056544,0.03616133518776078,0.10077519379844962,29031.9228,28.163707344192794,20.250775193798447,26.637246248896684
P46854,9444.455538469687,160,59.02784711543554,0.24561403508771928,0.391304347826087,0.2608695652173913,-0.04375,0.0008203125000000001,0.0018359375,0.00019531249999999996,7.228976249694825,0.34568852435567976,0.0875,0.08750000000000001,18575.065799999993,15.707388195170315,46.331875,0.7741915708812295
P46849,14038.177697761803,334,42.030472148987435,0.2761904761904762,0.21929824561403508,0.15789473684210525,-0.05089820359281438,0.00025995912366883,0.0005647387859012514,4.4820538563591396e-05,6.462104606628418,-1.768568071506433,0.05389221556886228,0.05389221556886228,35358.11230000004,19.58081137996217,45.39374251497004,36.19887233185657
P46837,38543.34744606722,723,53.3103007552797,0.32142857142857145,0.3305785123966942,0.2231404958677686,-0.011065006915629318,0.00019321675284899057,0.00038260743138413976,-3.82607431384139e-06,5.552680778503418,-15.745729542939443,0.058091286307053944,0.058091286307053944,79798.8701000003,33.62669927612972,29.119239280774543,0.7863021018881464
P45795,5856.7436234530915,85,68.90286615827166,0.2727272727272727,0.32142857142857145,0.2857142857142857,-0.023529411764705882,0.002076124567474048,0.002629757785467128,-0.0015224913494809686,4.167798805236816,-11.407571449753728,0.11764705882352941,0.11764705882352941,10006.9263,12.78927221690805,51.90588235294117,0.727698863636365
P45759,20135.06391144459,379,53.126817708297075,0.26126126126126126,0.3146853146853147,0.26573426573426573,-0.0474934036939314,0.00024366302100375242,0.0005987148516092203,0.00011138880960171539,9.316406822204591,7.683983669564441,0.0316622691292876,0.0316622691292876,41904.10820000006,23.12957649977609,42.5311345646438,0.7894414168937244
P45736,6560.904921163396,99,66.27176688043834,0.23076923076923078,0.23255813953488372,0.3953488372093023,-0.11111111111111112,0.001224364860728497,0.0026527905315784106,0.00020406081012141618,7.687269020080567,0.5669252583085029,0.12121212121212122,0.12121212121212122,11879.209499999994,13.372448179711542,94.79191919191919,0.7462455303933243
P45578,9491.3277943016,167,56.83429816947066,0.32432432432432434,0.2786885245901639,0.29508196721311475,-0.023952095808383235,0.0008246979095700815,0.0015059700957366705,-0.00014342572340349247,5.0742101669311515,-8.703972396607988,0.059880239520958084,0.059880239520958084,18937.383500000004,16.82304142920758,42.595868263473044,0.8322566037735817
P45563,11360.742263724833,273,41.61444052646459,0.16417910447761194,0.2696629213483146,0.2247191011235955,0.003663003663003664,0.0003354398958794563,0.0007111325792644473,4.025278750553475e-05,6.0741785049438475,-3.5627070753404304,0.08058608058608059,0.08058608058608059,29388.763499999986,17.681154441317222,25.637399267399264,38.297135239941795
P45550,16524.365492665547,380,43.485172349119864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.899000740051269,-2.8083040945494684,0.031578947368421054,0.11009174311926606,12120.409899999991,22.14322684415245,36.51467889908255,26.31212431693992
P45470,8672.447171181937,191,45.40548257163318,0.225,0.24242424242424243,0.22727272727272727,0.03664921465968586,0.0007401112908089142,0.0015898686987747043,0.00010964611715687624,6.1284029006958,-3.731787675979909,0.07853403141361257,0.07853403141361257,21183.675999999996,15.537824259133227,28.944554973821973,16.595971943887776
P43533,10528.77739715313,112,94.00694104601008,0.0,0.34444444444444444,0.6333333333333333,-0.008928571428571432,0.0009566326530612245,0.001753826530612245,-0.00015943877551020404,5.3062837600708,-3.402611072060095,0.03571428571428571,0.03571428571428571,13071.643999999991,23.839475261380993,59.73928571428572,0.7592677595628428
P43341,10896.093462092498,220,49.527697554965904,0.3076923076923077,0.3170731707317073,0.3170731707317073,-0.025,0.0009722222222222222,0.0019444444444444444,0.0,6.122832679748535,-2.617092939114218,0.022727272727272728,0.07246376811594203,7801.7935,17.317477065643118,27.173913043478258,47.39288955223885
P43123,23644.97974860535,470,50.30846755022415,0.2736842105263158,0.2857142857142857,0.291005291005291,0.06595744680851065,0.00027614305115436846,0.0005839746491625169,3.168854685378002e-05,7.035780525207519,0.09193458275219513,0.09148936170212765,0.09148936170212765,52704.3863,24.131353179991983,38.91872340425532,0.791752827140557
P42909,7908.960002283697,153,51.69254903453397,0.23076923076923078,0.25,0.35,0.026143790849673207,0.0006834977999914563,0.0014524328249818446,8.543722499893209e-05,7.0252084732055655,0.02728837865107181,0.06535947712418301,0.065359477124183,17090.46689999998,14.807986473785583,20.71895424836601,0.92724252491695
P42641,15962.644784309749,333,47.9358702231524,0.23333333333333334,0.38235294117647056,0.20588235294117646,0.012012012012012012,0.0004238472706941175,0.000829658487316145,-1.803605407209004e-05,5.601391792297362,-4.894998136606155,0.06306306306306306,0.06306306306306306,36173.906400000014,27.770596338232235,21.667867867867855,0.4346456692913386
P42599,15433.581925276882,325,47.48794438546733,0.24050632911392406,0.3089430894308943,0.18699186991869918,0.0030769230769230813,0.0003029585798816568,0.0006059171597633136,5.421010862427522e-20,5.568823051452636,-8.64840748976086,0.09538461538461539,0.09538461538461539,35873.42820000003,20.023268788243488,28.501569230769235,0.707100990099015
P42596,17297.082683318695,354,48.86181548960083,0.3181818181818182,0.3548387096774194,0.1774193548387097,-0.009433962264150948,0.0005562477750089,0.001067995728017088,-4.4499822000712e-05,10.117619895935057,8.083906601231675,0.01694915254237288,0.11538461538461539,6098.2034,22.042146056676522,20.575000000000014,29.82075485262404
P42593,25751.732025853038,671,38.378140127947894,0.2,0.2350230414746544,0.12903225806451613,-0.029806259314456036,0.000153251258770303,0.00032649181216281946,1.998929462221344e-05,6.111123847961425,-7.878524632869301,0.05812220566318927,0.05812220566318927,72546.11490000028,26.44941987725112,35.662175856929984,38.43997057092403
P42592,29514.436427501776,743,39.7233330114425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58978366851807,0.7592143732311445,0.004037685060565276,0.375,1102.2417,27.53739147560896,-0.675,13.300527557728001
P41442,9158.914966932804,130,70.45319205332926,0.25,0.30434782608695654,0.4782608695652174,0.046153846153846156,0.0010059171597633137,0.0014792899408284025,-0.0005325443786982249,4.389755058288575,-10.95487106677661,0.06923076923076923,0.06923076923076923,14147.88259999998,24.746154692875226,23.996923076923064,0.5978614457831309
P41277,11595.492187447604,251,46.19718002967173,0.13333333333333333,0.35714285714285715,0.19387755102040816,0.0796812749003984,0.0006031650291265218,0.0011587117664798971,-4.761829177314647e-05,5.349538230895996,-7.668873530052728,0.10756972111553785,0.10756972111553786,28017.629500000014,18.155557942918648,26.957370517928275,19.619666834931852
P41052,15128.888209450026,312,48.49002631233983,0.0,0.13333333333333333,0.6333333333333333,0.0,0.0014363688595231256,0.002872737719046251,2.168404344971009e-19,8.651286506652834,2.2039998967778054,0.11217948717948718,0.13833992094861658,28240.575699999983,22.32059051414969,25.668023715415014,21.982592891760863
P40581,8057.044652977351,143,56.34296960124021,0.4444444444444444,0.44,0.48,0.11940298507462686,0.0011138338159946536,0.0028959679215860993,0.000668300289596792,9.399313163757324,3.768132116036293,0.055944055944055944,0.10526315789473684,8671.0029,14.189487454852058,23.319736842105264,37.09349565217399
P40554,5680.7539548693085,99,57.381353079487965,0.3939393939393939,0.3793103448275862,0.27586206896551724,0.0404040404040404,0.0018365472910927456,0.0026527905315784106,-0.001020304050607081,4.28801326751709,-12.210892628457453,0.06060606060606061,0.06060606060606061,11028.333799999991,12.65302879586193,31.332323232323233,9.448567741935475
P40347,8138.1025293297325,159,51.1830347756587,0.11538461538461539,0.25,0.22058823529411764,0.10062893081761007,0.0007911079466793244,0.00177999288002848,0.0001977769866698311,7.166851234436035,0.27337190182173643,0.11949685534591195,0.11949685534591195,18410.614599999994,14.84555186293277,31.82830188679244,17.937646153846146
P40344,10887.183589324744,213,51.113537978050445,0.5,0.3888888888888889,0.4444444444444444,0.031746031746031744,0.001763668430335097,0.00327538422776518,-0.00025195263290501394,5.297303199768066,-1.1523689176335803,0.018779342723004695,0.14285714285714285,3299.7246000000005,18.728283126444627,10.089285714285715,53.79290516206497
P40303,12365.12183750759,229,53.99616522929078,0.2328767123287671,0.3972602739726027,0.273972602739726,-0.004366812227074239,0.0004576571766366011,0.0008771762552201521,-3.813809805305006e-05,5.471116828918457,-3.4018265540992516,0.08733624454148471,0.08733624454148471,25448.677400000015,18.659535565965445,29.150218340611364,49.36443575418999
P40202,11994.810187588017,226,53.074381361008925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413978385925294,2.098946546654666,0.06637168141592921,0.08571428571428572,19040.278200000004,18.439264264932767,35.71142857142857,67.29624347826083
P40165,12017.15254188884,240,50.07146892453683,0.0,0.4,0.6,0.125,0.00390625,0.01171875,0.00390625,6.099528694152831,-1.0709174205530694,0.0375,0.09278350515463918,10810.24749999999,17.32798266551711,36.93917525773195,19.00127042699
P40106,11595.492187447604,251,46.19718002967173,0.13333333333333333,0.35714285714285715,0.19387755102040816,0.0796812749003984,0.0006031650291265218,0.0011587117664798971,-4.761829177314647e-05,5.349538230895996,-7.668873530052728,0.10756972111553785,0.10756972111553786,28017.629500000014,18.155557942918684,26.957370517928275,19.619666834931852
P40066,16552.4707932898,359,46.10716098409416,0.17105263157894737,0.42105263157894735,0.42105263157894735,-0.0027855153203342614,0.00023277286799450652,0.0005508957875869989,8.53500515979858e-05,8.324754142761233,3.480860431860499,0.0947075208913649,0.09470752089136492,39744.11990000005,19.59078443344633,42.21476323119774,0.6839670605084016
P39834,8409.039483658327,157,53.56076104240973,0.3684210526315789,0.25,0.5,0.06369426751592357,0.0006896831514463062,0.001217087914317011,-0.00016227838857560146,5.041470909118652,-5.058926258324366,0.06369426751592357,0.06369426751592357,16798.623999999978,16.67147692618378,25.252229299363044,0.6299066213921913
P39683,18815.081396336616,409,46.002644000823025,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,6.18063793182373,-0.23616370382143614,0.0024449877750611247,0.0625,1762.9573000000003,21.370339277621948,47.95000000000001,8.080381679389331
P39517,18097.426571361608,376,48.13145364723832,0.10294117647058823,0.35294117647058826,0.24183006535947713,0.01063829787234042,0.0002900067904028972,0.0006648936170212766,8.488003621548212e-05,8.375942039489747,3.623034059191994,0.08244680851063829,0.08244680851063829,42670.05220000003,23.904436069678983,33.695505319148936,44.11455499153972
P39411,8143.414997514333,162,50.26799381181687,0.35135135135135137,0.391304347826087,0.30434782608695654,-0.05511811023622047,0.000868001736003472,0.0015500031000062003,-0.00018600037200074387,8.602870750427247,1.008168992310163,0.024691358024691357,0.11428571428571428,3689.179899999999,15.973400646657833,31.979999999999997,34.22671041837569
P39384,17457.912196601323,380,45.94187420158243,0.11904761904761904,0.2222222222222222,0.25757575757575757,-0.0026315789473684154,0.0003670360110803324,0.0006717451523545705,-6.23268698060942e-05,5.038572120666504,-13.773029820745698,0.08157894736842106,0.08157894736842106,42410.97350000006,20.39726962443139,47.07084210526315,0.760427321668909
P39370,12934.323511593802,323,40.04434523713252,0.18181818181818182,0.25252525252525254,0.16161616161616163,-0.04024767801857585,0.0003067220044282989,0.0006901245099636726,7.668050110707476e-05,6.029446220397949,-7.7031649636097725,0.12074303405572756,0.12074303405572756,36561.16330000007,18.48518270395393,37.240247678018584,0.9568007736943981
P39366,17030.212798370423,354,48.10794575810854,0.21568627450980393,0.2604166666666667,0.20833333333333334,-0.03389830508474577,0.0003271729068913786,0.0006383861597880558,-1.59596539947014e-05,5.424395179748534,-8.572217468332234,0.05367231638418079,0.053672316384180796,38552.01320000003,21.28049096438676,29.757062146892643,0.6837185185185181
P39360,14241.64142490813,246,57.892851320764755,0.14893617021276595,0.29464285714285715,0.35714285714285715,0.04065040650406503,0.0003800647762575187,0.0008758014409412388,0.00011567188842620134,8.426678657531738,3.1602535238644727,0.1016260162601626,0.1016260162601626,27956.127300000044,23.35355486539432,38.633333333333326,0.7354480651731129
P39274,5692.050697317953,88,64.68239428770401,0.3333333333333333,0.0,0.0,0.0,0.00591715976331361,0.00591715976331361,-0.00591715976331361,9.512906455993651,2.844123476589033,0.03409090909090909,0.1,3719.238000000001,12.95767836812352,72.5,44.455006993007004
P39265,13272.724595491729,288,46.08584928990184,0.26229508196721313,0.3053435114503817,0.2366412213740458,0.07291666666666666,0.00039785879629629633,0.000771604938271605,-2.4112654320987707e-05,5.491180992126464,-2.178793583185552,0.05555555555555555,0.05555555555555555,30384.515499999987,21.213808610809433,21.958680555555553,12.072067510548518
P39264,9504.749034985713,147,64.65815670058308,0.75,0.2,0.7,-0.02654867256637168,0.0008614613517111755,0.0015662933667475918,-0.00015662933667475918,11.000256538391113,3.8442487997468837,0.034013605442176874,0.14705882352941174,3730.1525,19.452502867135674,12.170588235294115,65.96676895306857
P39208,9697.260284709233,168,57.72178740898353,0.25925925925925924,0.35802469135802467,0.32098765432098764,0.005952380952380952,0.000744047619047619,0.0015589569160997733,7.086167800453508e-05,6.198769569396972,-2.0576765544520477,0.07142857142857142,0.07142857142857142,18857.381699999994,15.792310230055714,40.593452380952364,0.767426415094334
P39173,13176.171897113572,293,44.96986995601902,0.25170068027210885,0.17857142857142858,0.39285714285714285,0.027303754266211608,0.0004076925765005999,0.0008503302309869654,3.4945077985765725e-05,5.786914253234863,-8.356180073148252,0.08532423208191127,0.08532423208191127,32509.498200000035,18.346150960688796,31.032081911262814,0.9008968219416819
P39172,11831.148719757419,263,44.98535634888752,0.4666666666666667,0.22857142857142856,0.4857142857142857,0.05555555555555555,0.0012345679012345679,0.0020987654320987655,-0.0003703703703703704,6.579306602478028,-0.7952534280959114,0.060836501901140684,0.09248554913294797,19069.492899999994,18.902712521884737,33.88323699421962,31.876889218595494
P39110,10469.297475402373,185,56.59079716433715,0.19148936170212766,0.2777777777777778,0.2777777777777778,0.005405405405405406,0.0008181154127100073,0.0015777940102264425,-5.843681519357197e-05,5.54404125213623,-3.0936923120161666,0.05405405405405406,0.05405405405405406,21364.656200000027,15.946817687129489,37.67675675675676,0.6786144578313245
P38998,17255.20106519859,371,46.50997591697733,0.2,0.2857142857142857,0.16428571428571428,0.010781671159029643,0.00027608052833094795,0.0006829360437660291,0.0001307749871041332,9.179089164733888,8.755246721687811,0.08355795148247978,0.08355795148247978,41262.02820000004,22.483468153351776,34.51269541778974,18.765219478737972
P38913,13643.48722266438,285,47.87188499180484,0.0,0.32786885245901637,0.3770491803278688,0.022727272727272728,0.0007747933884297521,0.0015495867768595042,0.0,4.558112144470216,-1.237863404754803,0.014035087719298246,0.21052631578947367,2301.511,18.575899509895276,13.136842105263154,23.44633196277862
P38821,22486.24760878966,475,47.3394686500835,0.23275862068965517,0.22580645161290322,0.27741935483870966,0.03157894736842105,0.00024376731301939056,0.0005451523545706371,5.761772853185598e-05,6.528435707092284,-2.938204049046462,0.08210526315789474,0.08210526315789474,52338.70070000012,24.558578978413024,35.819789473684196,0.7366305818673954
P38777,11873.872405604056,237,50.10072744980614,0.09302325581395349,0.26881720430107525,0.3010752688172043,0.07172995780590719,0.0005341024408481547,0.0011394185404760635,7.121365877975393e-05,6.263679695129395,-2.549337259899694,0.08860759493670886,0.08860759493670886,26656.17640000001,17.444395185746203,31.154894514767925,16.064694311536417
P38715,15506.91910948218,322,48.15813388037944,0.041666666666666664,0.25203252032520324,0.2845528455284553,0.059006211180124224,0.0003761428957216157,0.000829443308514332,7.715751707110062e-05,6.636543464660646,-1.3244358985298277,0.10248447204968944,0.10248447204968944,36628.728800000026,19.653588551221638,30.72798136645963,0.7931271743331961
P38710,12955.956483142409,272,47.63219295272944,0.13432835820895522,0.26851851851851855,0.24074074074074073,0.051470588235294115,0.00043252595155709344,0.0008109861591695502,-5.4065743944636693e-05,5.252400398254394,-6.001439426650979,0.10294117647058823,0.10294117647058823,30033.727799999993,18.337508358668373,26.035294117647066,0.6757318806252959
P38683,13575.965350353774,286,47.468410315922284,0.3090909090909091,0.28440366972477066,0.1651376146788991,-0.020979020979020976,0.0003178639542275906,0.0006724045185583648,3.667661010318355e-05,7.094154167175293,0.12557319054572957,0.06643356643356643,0.06643356643356645,31301.55289999999,19.9108746397474,43.30283216783218,0.7492643051771037
P38636,4403.015060884941,72,61.15298695673529,0.3076923076923077,0.47619047619047616,0.23809523809523808,0.125,0.0013503086419753086,0.0030864197530864196,0.00038580246913580245,8.610800361633302,1.8687851366490698,0.06944444444444445,0.06944444444444445,8089.361299999998,11.225864052412065,26.263888888888886,8.135026455026454
P38632,16917.23726484756,254,66.60329631829748,0.3333333333333333,0.3203125,0.3515625,0.04724409448818898,0.000558001116002232,0.001023002046004092,-9.300018600037204e-05,5.024873924255371,-9.85456125334995,0.07086614173228346,0.07086614173228346,28954.401900000026,28.19361413147268,46.90393700787402,65.00874938210588
P38489,12313.971808246282,216,57.009128741880936,0.23333333333333334,0.3135593220338983,0.3898305084745763,0.05092592592592593,0.0006001371742112482,0.0012217078189300412,2.1433470507544556e-05,5.808967781066895,-4.606039137776534,0.08333333333333333,0.08333333333333333,23773.700500000003,19.243673422536013,37.49907407407406,16.90549791293978
P38340,11325.098354405058,227,49.89030112072712,0.26229508196721313,0.3448275862068966,0.22988505747126436,0.026431718061674006,0.000640416076384172,0.0011837994139222573,-9.703273884608657e-05,5.082053947448729,-8.793234289415782,0.08370044052863436,0.08370044052863436,25496.76570000002,16.685620730538467,28.961674008810558,0.6864269788182816
P38230,14951.312571588001,330,45.30700779269091,0.3191489361702128,0.23853211009174313,0.21100917431192662,0.07272727272727272,0.0003305785123966942,0.0007070707070707071,4.59136822773187e-05,8.715561485290525,3.9509659860359037,0.10909090909090909,0.1090909090909091,36554.56579999999,20.28902126261412,28.829090909090905,13.961481624758237
P38104,16399.820271065662,404,40.59361453234075,0.2602739726027397,0.3157894736842105,0.1513157894736842,-0.0024752475247524774,0.0003002156651308695,0.0006126850308793255,1.2253700617586563e-05,5.680000114440918,-11.195721718463034,0.1188118811881188,0.1188118811881188,45967.95460000004,20.857716119582946,44.93962871287129,0.8589654107473789
P37903,8480.834641695768,142,59.724187617575836,0.3125,0.3050847457627119,0.3389830508474576,0.02112676056338028,0.000991866693116445,0.0019341400515770681,-4.9593334655822054e-05,5.439286994934082,-6.606004216404283,0.04225352112676056,0.04225352112676056,15728.953899999986,15.548094474262228,40.27746478873238,0.8246883468834652
P37902,12784.09054049605,275,46.487601965440184,0.203125,0.25961538461538464,0.2403846153846154,0.07999999999999999,0.0004628099173553719,0.000978512396694215,5.2892561983471065e-05,8.633364295959474,2.9828703204093046,0.07636363636363637,0.07636363636363636,30759.673,18.748828297335077,20.90036363636364,0.9279731605738318
P37794,12068.083583401989,247,48.858637989481736,0.07142857142857142,0.32142857142857145,0.26785714285714285,-0.048582995951417005,0.0004425576554278877,0.0009015063351308823,1.6391024275106976e-05,5.695176124572753,-6.440034789382857,0.08502024291497975,0.08502024291497975,27513.089399999997,17.551675387714152,39.724736842105266,0.6735139318885403
P37692,15940.784024849128,319,49.971109795765294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.138469886779785,-5.0646445851137365,0.003134796238244514,0.03571428571428571,3222.5564000000004,21.360899166558983,75.39642857142857,27.36723235527363
P37689,19636.50258132203,511,38.427598006501036,0.14606741573033707,0.22727272727272727,0.17676767676767677,0.0136986301369863,0.0002795638803466592,0.0005284906231210818,-3.0637137572236614e-05,5.16827869415283,-19.050477476731075,0.07436399217221135,0.07436399217221135,55819.77400000008,23.005555445917945,25.71135029354207,0.8657292197858237
P37679,12900.085959944538,282,45.74498567356219,0.09523809523809523,0.26811594202898553,0.2753623188405797,-0.02836879432624114,0.0004904179870227855,0.0009431115135053569,-3.772446054021419e-05,5.406377220153809,-6.768107109414792,0.09929078014184398,0.09929078014184396,31951.13990000001,18.117187572971435,34.465957446808524,0.8313205869275174
P37678,9891.765660457102,213,46.4402143683432,0.09302325581395349,0.33653846153846156,0.3173076923076923,-0.018779342723004695,0.0005510370517313584,0.001035949657254954,-6.612444620776299e-05,5.191014289855955,-6.805584857015361,0.056338028169014086,0.056338028169014086,22813.76859999998,16.320345800129623,17.588262910798107,0.7957694704049811
P37676,12958.939045932357,302,42.910394191829,0.125,0.28,0.2733333333333333,0.04304635761589404,0.0003947195298451822,0.0008113679224595413,2.1928862769176845e-05,6.119990730285643,-2.6763101519062573,0.07947019867549669,0.07947019867549669,33269.486800000035,18.92462959712016,25.257615894039727,0.7540059726962414
P37673,9129.296412194064,154,59.28114553372769,0.23809523809523808,0.2631578947368421,0.5263157894736842,-0.019480519480519487,0.0008011469050430088,0.0015179625569235959,-8.433125316242179e-05,5.328791999816894,-6.048154267303264,0.08441558441558442,0.08441558441558442,17434.832199999997,15.21066444012657,49.593571428571416,0.7320911310008158
P37666,16491.173425744888,323,51.05626447599037,0.14,0.25,0.328125,-0.0030959752321981435,0.00035464731762022063,0.0007188796978788257,9.585062638384385e-06,5.579054069519042,-11.257048555483518,0.058823529411764705,0.058823529411764705,35280.01180000004,21.707184097123573,38.92012383900928,0.7421872477804616
P37648,22868.16939893594,450,50.81815421985765,0.189873417721519,0.3137254901960784,0.22058823529411764,-0.011111111111111106,0.0002469135802469136,0.0004938271604938272,0.0,5.968855857849121,-2.8477886506524612,0.06888888888888889,0.06888888888888889,50675.17460000007,24.56825000784977,42.158688888888896,0.8352942825112062
P37613,7567.897723295227,128,59.12420096324396,0.44680851063829785,0.2631578947368421,0.34210526315789475,-0.0703125,0.00091552734375,0.0018310546875,0.0,6.585388374328613,-0.40513586481745634,0.0859375,0.0859375,14592.448299999996,14.14511758158087,45.59609375,20.54530852105779
P37596,18450.068480259222,375,49.20018261402459,0.24107142857142858,0.35106382978723405,0.1595744680851064,-0.029333333333333336,0.0002844444444444444,0.0005759999999999999,7.111111111111109e-06,6.023023414611816,-3.0836412972791223,0.04533333333333334,0.04533333333333334,41140.719500000036,22.238136904645494,39.36266666666667,0.6815552476619391
P37595,9585.653040923833,156,61.446493852075854,0.1875,0.36,0.29333333333333333,-0.04487179487179488,0.0007396449704142012,0.0013149243918474688,-0.0001643655489809336,5.0742101669311515,-6.866648181654638,0.04487179487179487,0.044871794871794865,16667.953999999987,16.906519539698532,42.942307692307686,22.258634020618555
P37353,18893.258732641454,443,42.64843957706874,0.2692307692307692,0.375,0.14583333333333334,-0.05517241379310345,0.0005231866825208086,0.0010463733650416171,0.0,11.00038547515869,2.760894074364509,0.002257336343115124,0.07142857142857142,1770.0442,22.401618280718566,21.62857142857143,41.726663734975055
P37351,7491.439015037622,147,50.96217017032396,0.20833333333333334,0.323943661971831,0.28169014084507044,-0.013605442176870743,0.0006478781988986071,0.0013883104262113009,9.255402841408674e-05,6.187401771545409,-2.068718165301597,0.06802721088435375,0.06802721088435373,15779.80919999999,14.718055022122876,27.64013605442176,18.22420198376917
P37329,10216.785196694642,231,44.22850734499845,0.19298245614035087,0.2871287128712871,0.2079207920792079,0.06493506493506493,0.0004497666835329173,0.0009557542025074494,5.62208354416146e-05,7.9960943222045895,1.041318647384017,0.08225108225108226,0.08225108225108226,24673.784499999994,17.861088249937612,27.45199134199133,17.294010327022363
